68	0.000000000
51	0.000851000
68	1.004958000
51	0.000824000
68	1.003676000
51	0.000700000
68	1.002855000
51	0.000740000
68	1.002843000
51	0.000714000
68	1.003339000
51	0.000831000
68	1.004066000
51	0.000686000
68	1.004276000
51	0.000883000
68	1.005504000
51	0.000887000
68	1.005527000
51	0.000792000
68	1.004049000
51	0.000722000
68	1.003178000
51	0.000714000
68	1.004590000
51	0.000851000
68	1.005611000
51	0.000845000
68	1.005437000
51	0.000818000
68	1.004069000
51	0.000727000
68	1.004344000
51	0.000822000
68	1.004063000
51	0.000729000
68	1.004258000
51	0.000906000
68	1.004230000
51	0.000668000
68	1.002903000
51	0.000671000
68	1.004232000
51	0.000859000
68	1.005232000
51	0.000801000
68	1.004259000
51	0.000719000
68	1.004428000
51	0.000843000
68	1.005252000
51	0.000741000
68	1.003910000
51	0.000707000
68	1.002685000
51	0.000688000
68	1.004181000
51	0.000969000
68	1.005135000
51	0.000869000
68	1.005273000
51	0.000871000
68	1.005233000
51	0.000714000
68	1.005077000
51	0.000773000
68	1.003997000
51	0.000713000
68	1.003088000
51	0.000720000
68	1.002551000
51	0.000696000
68	1.002916000
51	0.000702000
68	1.004435000
51	0.000623000
68	1.005637000
51	0.000852000
68	1.005631000
51	0.000846000
68	1.005737000
51	0.000796000
68	1.005035000
51	0.000856000
68	1.004219000
51	0.000689000
68	1.002731000
51	0.000745000
68	1.003207000
51	0.000780000
68	1.004281000
51	0.000873000
68	1.003913000
51	0.000777000
68	1.004363000
51	0.000907000
68	1.004075000
51	0.000703000
68	1.004057000
51	0.000813000
68	1.005409000
51	0.000925000
68	1.005518000
51	0.000763000
68	1.003783000
51	0.000729000
68	1.002896000
51	0.000646000
68	1.002621000
51	0.000674000
68	1.003835000
51	0.000814000
68	1.004678000
51	0.000840000
68	1.004910000
51	0.000862000
68	1.004264000
51	0.000691000
68	1.003169000
51	0.000650000
68	1.004085000
51	0.000620000
68	1.005629000
51	0.000859000
68	1.005661000
51	0.000796000
68	1.005161000
51	0.000624000
68	1.003706000
51	0.000646000
68	1.002931000
51	0.000690000
68	1.004409000
51	0.000932000
68	1.005699000
51	0.000774000
68	1.005331000
51	0.000853000
68	1.005636000
51	0.000777000
68	1.003937000
51	0.000731000
68	1.004515000
51	0.000879000
68	1.005420000
51	0.000801000
68	1.004553000
51	0.000874000
68	1.005646000
51	0.000755000
68	1.005055000
51	0.000588000
68	1.005454000
51	0.000926000
68	1.005655000
51	0.000640000
68	1.005608000
51	0.000835000
68	1.005508000
51	0.000959000
68	1.005481000
51	0.000916000
68	1.005353000
